id,title,brand,model,price,price_raw,condition,storage,ram,location,description,detail_brand,detail_model,detail_condition,seller_name,posted_date,ad_url,is_member,is_featured,scraped_at,price_valid,price_range,storage_gb,ram_gb,title_length
91,Samsung Galaxy A07 6GB | 128GB (Brand New),Samsung,Galaxy A07 6GB | 128GB,35650.0,"Rs 35,650",Brand New,6GB,6GB,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a07-6gb-128gb-brand-new-for-sale-colombo-323,True,False,2026-02-23T12:19:00.465670,True,25K-50K,6.0,6.0,42
92,Samsung Galaxy S23 256GB SEAL PACK NEW (Brand New),Samsung,Galaxy S23 256GB SEAL PACK NEW,114990.0,"Rs 114,990",Brand New,256GB,,Kandy,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-s23-256gb-seal-pack-new-brand-new-for-sale-kandy-16,True,False,2026-02-23T12:19:00.465670,True,100K-200K,256.0,,50
93,Apple iPhone 15 128GB (Brand New),Apple,iPhone 15 128GB,193000.0,"Rs 193,000",Brand New,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-15-128gb-brand-new-for-sale-colombo-982,True,False,2026-02-23T12:19:00.465670,True,100K-200K,128.0,,33
94,Samsung Galaxy A07 8GB | 256GB (Brand New),Samsung,Galaxy A07 8GB | 256GB,41800.0,"Rs 41,800",Brand New,8GB,8GB,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a07-8gb-256gb-brand-new-for-sale-colombo-201,True,False,2026-02-23T12:19:00.465670,True,25K-50K,8.0,8.0,42
95,Google Pixel 6a 128GB (Used),Google,Pixel 6a 128GB,49500.0,"Rs 49,500",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-6a-128gb-used-for-sale-colombo-302,True,False,2026-02-23T12:19:00.465670,True,25K-50K,128.0,,28
96,Apple iPhone 11 (Used),Apple,iPhone 11,59800.0,"Rs 59,800",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-used-for-sale-colombo-8228,True,False,2026-02-23T12:19:00.465670,True,50K-100K,,,22
97,Apple iPhone 11 256GB (Used),Apple,iPhone 11 256GB,75000.0,"Rs 75,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-256gb-used-for-sale-colombo-2196,True,False,2026-02-23T12:19:00.465670,True,50K-100K,256.0,,28
98,Tecno Spark 10 Pro (Used),Tecno,Spark 10 Pro,30000.0,"Rs 30,000",Used,,,Gampaha,,,,,,,https://ikman.lk/en/ad/tecno-spark-10-pro-used-for-sale-gampaha-16,False,False,2026-02-23T12:19:00.465670,True,25K-50K,,,25
99,Nokia 105 (Brand New),Nokia,105,2990.0,"Rs 2,990",Brand New,,,Galle,,,,,,,https://ikman.lk/en/ad/nokia-105-brand-new-for-sale-kegalle,True,False,2026-02-23T12:19:00.465670,True,<10K,,,21
100,Honor X9D Down payment (Brand New),Honor,X9D Down payment,45600.0,"Rs 45,600",Brand New,,,Gampaha,,,,,,,https://ikman.lk/en/ad/honor-x9d-down-payment-brand-new-for-sale-gampaha,True,False,2026-02-23T12:19:00.465670,True,25K-50K,,,34
101,Apple iPhone 13 mini 5G- cinematic (Used),Apple,iPhone 13 mini 5G- cinematic,85000.0,"Rs 85,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-mini-5g-cinematic-used-for-sale-colombo-259,True,False,2026-02-23T12:19:00.467609,True,50K-100K,,,41
102,Apple iPhone 15 Plus 128GB (Used),Apple,iPhone 15 Plus 128GB,167000.0,"Rs 167,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-15-plus-128gb-used-for-sale-colombo-564,True,False,2026-02-23T12:19:00.467609,True,100K-200K,128.0,,33
103,Nokia 105 (Brand New),Nokia,105,3500.0,"Rs 3,500",Brand New,,,Matara,,,,,,,https://ikman.lk/en/ad/nokia-105-2023-brand-new-for-sale-matara,False,False,2026-02-23T12:19:00.467609,True,<10K,,,21
104,Google Pixel 8 Pro 128GB (Used),Google,Pixel 8 Pro 128GB,120990.0,"Rs 120,990",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-8-pro-128gb-used-for-sale-colombo-132,True,False,2026-02-23T12:19:00.467609,True,100K-200K,128.0,,31
105,Samsung Galaxy A17 5G (Brand New),Samsung,Galaxy A17 5G,60630.0,"Rs 60,630",Brand New,,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a17-5g-brand-new-for-sale-colombo-95,True,False,2026-02-23T12:19:00.467609,True,50K-100K,,,33
106,Xiaomi Redmi Note 15 (Brand New),Xiaomi,Redmi Note 15,76430.0,"Rs 76,430",Brand New,,,Colombo,,,,,,,https://ikman.lk/en/ad/xiaomi-redmi-note-15-brand-new-for-sale-colombo-26,True,False,2026-02-23T12:19:00.467609,True,50K-100K,,,32
107,Apple iPhone 12 128GB (Used),Apple,iPhone 12 128GB,72490.0,"Rs 72,490",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-128gb-used-for-sale-colombo-9749,True,False,2026-02-23T12:19:00.467609,True,50K-100K,128.0,,28
108,Xiaomi Redmi A5 (Brand New),Xiaomi,Redmi A5,34630.0,"Rs 34,630",Brand New,,,Colombo,,,,,,,https://ikman.lk/en/ad/xiaomi-redmi-a5-brand-new-for-sale-colombo-95,True,False,2026-02-23T12:19:00.467609,True,25K-50K,,,27
109,Apple iPhone 16 (Brand New),Apple,iPhone 16,207000.0,"Rs 207,000",Brand New,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-16-brand-new-for-sale-colombo-77,True,False,2026-02-23T12:19:00.467609,True,200K-500K,,,27
110,Samsung Galaxy A50 (Used),Samsung,Galaxy A50,15500.0,"Rs 15,500",Used,,,Kurunegala,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a50-used-for-sale-kurunegala-472,False,False,2026-02-23T12:19:00.467609,True,10K-25K,,,25
111,Apple iPhone 12 Pro 256GB (Used),Apple,iPhone 12 Pro 256GB,105000.0,"Rs 105,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-256gb-used-for-sale-colombo-10520,True,False,2026-02-23T12:19:00.467609,True,100K-200K,256.0,,32
112,Samsung Galaxy S21 Ultra 256GB 12GB RAM 5G (Brand New),Samsung,Galaxy S21 Ultra 256GB 12GB RAM 5G,70000.0,"Rs 70,000",Brand New,256GB,12GB,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-s21-ultra-256gb-12gb-ram-5g-brand-new-for-sale-colombo-6,True,False,2026-02-23T12:19:05.548853,True,50K-100K,256.0,12.0,54
113,Vivo Y17 8GB/256GB (Used),Vivo,Y17 8GB/256GB,11990.0,"Rs 11,990",Used,8GB,8GB,Colombo,,,,,,,https://ikman.lk/en/ad/vivo-y17-8gb-256gb-used-for-sale-colombo-4290,True,False,2026-02-23T12:19:05.548853,True,10K-25K,8.0,8.0,25
114,Apple iPhone 12 Pro 512GB (Used),Apple,iPhone 12 Pro 512GB,84999.0,"Rs 84,999",Used,512GB,,Kalutara,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-512gb-used-for-sale-kalutara-70,True,True,2026-02-23T12:19:05.548853,True,50K-100K,512.0,,32
115,Honor X9D 12GB 256GB (Brand New),Honor,X9D 12GB 256GB,92999.0,"Rs 92,999",Brand New,12GB,,Colombo,,,,,,,https://ikman.lk/en/ad/honor-x9d-12gb-256gb-brand-new-for-sale-colombo-34,True,False,2026-02-23T12:19:05.548853,True,50K-100K,12.0,,32
116,Google Pixel 8 128GB (Used),Google,Pixel 8 128GB,91990.0,"Rs 91,990",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-8-128gb-used-for-sale-colombo-170,True,False,2026-02-23T12:19:05.548853,True,50K-100K,128.0,,27
117,Apple iPhone 15 128 gb / (Used),Apple,iPhone 15 128 gb /,139990.0,"Rs 139,990",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-15-128-gb-used-for-sale-colombo-622,True,False,2026-02-23T12:19:05.548853,True,100K-200K,128.0,,31
118,Samsung Galaxy A16 6GB | 128GB (Brand New),Samsung,Galaxy A16 6GB | 128GB,47800.0,"Rs 47,800",Brand New,6GB,6GB,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a16-6gb-128gb-brand-new-for-sale-colombo-155,True,False,2026-02-23T12:19:05.548853,True,25K-50K,6.0,6.0,42
119,Samsung Galaxy S23 (Used),Samsung,Galaxy S23,84900.0,"Rs 84,900",Used,,,Kalutara,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-s23-used-for-sale-kalutara-18,False,False,2026-02-23T12:19:05.548853,True,50K-100K,,,25
120,Vivo Y17 (Used),Vivo,Y17,13500.0,"Rs 13,500",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/vivo-y17-used-for-sale-colombo-356,True,False,2026-02-23T12:19:05.548853,True,10K-25K,,,15
121,Apple iPhone 12 128GB (Used),Apple,iPhone 12 128GB,86430.0,"Rs 86,430",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-128gb-used-for-sale-colombo-9748,True,False,2026-02-23T12:19:05.548853,True,50K-100K,128.0,,28
122,Apple iPhone 11 128GB (Used),Apple,iPhone 11 128GB,71430.0,"Rs 71,430",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-128gb-used-for-sale-colombo-19109,True,False,2026-02-23T12:19:05.548853,True,50K-100K,128.0,,28
123,Vivo Y93 (Used),Vivo,Y93,10500.0,"Rs 10,500",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/vivo-y93-used-for-sale-colombo-2265,True,False,2026-02-23T12:19:05.548853,True,10K-25K,,,15
124,Apple iPhone 14 Pro Max (Used),Apple,iPhone 14 Pro Max,157000.0,"Rs 157,000",Used,,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-pro-max-used-for-sale-gampaha-1250,False,False,2026-02-23T12:19:05.548853,True,100K-200K,,,30
125,Samsung Galaxy M14 (Used),Samsung,Galaxy M14,23500.0,"Rs 23,500",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-m14-4g-used-for-sale-colombo-4,False,False,2026-02-23T12:19:05.548853,True,10K-25K,,,25
126,Apple iPhone 12 Pro 256GB (Used),Apple,iPhone 12 Pro 256GB,97999.0,"Rs 97,999",Used,256GB,,Kurunegala,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-256-gb-used-for-sale-kurunegala-129,False,False,2026-02-23T12:19:05.552853,True,50K-100K,256.0,,32
127,Samsung Galaxy A17 4GB | 128GB (Brand New),Samsung,Galaxy A17 4GB | 128GB,45200.0,"Rs 45,200",Brand New,4GB,4GB,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a17-4gb-128gb-brand-new-for-sale-colombo-19,True,False,2026-02-23T12:19:05.552853,True,25K-50K,4.0,4.0,42
128,Apple iPhone 12 Pro Max 256GB (Used),Apple,iPhone 12 Pro Max 256GB,136460.0,"Rs 136,460",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-colombo-7869,True,False,2026-02-23T12:19:05.552853,True,100K-200K,256.0,,36
129,Apple iPhone 17 Pro Max (Brand New),Apple,iPhone 17 Pro Max,406000.0,"Rs 406,000",Brand New,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-pro-max-brand-new-for-sale-colombo-144,True,False,2026-02-23T12:19:05.552853,True,200K-500K,,,35
130,Apple iPhone 13 128GB (Used),Apple,iPhone 13 128GB,105460.0,"Rs 105,460",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-128gb-used-for-sale-colombo-11609,True,False,2026-02-23T12:19:05.552853,True,100K-200K,128.0,,28
131,Apple iPhone 17 Pro Max 256GB X/A (Brand New),Apple,iPhone 17 Pro Max 256GB X/A,445000.0,"Rs 445,000",Brand New,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-pro-max-256gb-x-a-brand-new-for-sale-colombo-20,True,False,2026-02-23T12:19:05.552853,True,200K-500K,256.0,,45
132,Samsung Galaxy A17 8GB | 256GB (Brand New),Samsung,Galaxy A17 8GB | 256GB,56500.0,"Rs 56,500",Brand New,8GB,8GB,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a17-8gb-256gb-brand-new-for-sale-colombo-104,True,False,2026-02-23T12:19:05.552853,True,50K-100K,8.0,8.0,42
133,Apple iPhone 12 (Used),Apple,iPhone 12,75000.0,"Rs 75,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-used-for-sale-colombo-3811,True,False,2026-02-23T12:19:05.552853,True,50K-100K,,,22
134,Apple iPhone XS (Used),Apple,iPhone XS,55000.0,"Rs 55,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-xs-used-for-sale-colombo-4577,True,False,2026-02-23T12:19:05.552853,True,50K-100K,,,22
135,Apple iPhone 17 Pro Max 256GB (Brand New),Apple,iPhone 17 Pro Max 256GB,435000.0,"Rs 435,000",Brand New,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-pro-max-256gb-brand-new-for-sale-colombo-902,True,False,2026-02-23T12:19:05.552853,True,200K-500K,256.0,,41
136,Samsung Galaxy A54 256GB (Used),Samsung,Galaxy A54 256GB,55000.0,"Rs 55,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a54-256gb-used-for-sale-colombo-56,True,False,2026-02-23T12:19:05.552853,True,50K-100K,256.0,,31
137,Oscal Pilot 1 256GB (Used),Other,Oscal Pilot 1 256GB,61990.0,"Rs 61,990",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/oscal-pilot-1-256gb-used-for-sale-colombo,True,False,2026-02-23T12:19:16.960944,True,50K-100K,256.0,,26
138,Sony Xperia 1 (Used),Sony,Xperia 1,10000.0,"Rs 10,000",Used,,,Kalutara,,,,,,,https://ikman.lk/en/ad/sony-xperia-1-used-for-sale-kalutara-107,False,False,2026-02-23T12:19:16.960944,True,10K-25K,,,20
139,Samsung Galaxy S25 FE 8GB 256GB VEITNAM (Brand New),Samsung,Galaxy S25 FE 8GB 256GB VEITNAM,153999.0,"Rs 153,999",Brand New,8GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-s25-fe-8gb-256gb-veitnam-brand-new-for-sale-colombo,True,False,2026-02-23T12:19:16.960944,True,100K-200K,8.0,,51
140,Apple iPhone 12 (Used),Apple,iPhone 12,81000.0,"Rs 81,000",Used,,,Monaragala,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-used-for-sale-monaragala-49,False,False,2026-02-23T12:19:16.960944,True,50K-100K,,,22
141,Apple iPhone 12 Pro Max 128GB (Used),Apple,iPhone 12 Pro Max 128GB,122999.0,"Rs 122,999",Used,128GB,,Kalutara,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-max-128gb-used-for-sale-kalutara-269,True,False,2026-02-23T12:19:16.960944,True,100K-200K,128.0,,36
142,Apple iPhone 11 256GB (Used),Apple,iPhone 11 256GB,58000.0,"Rs 58,000",Used,256GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-256gb-used-for-sale-gampaha-1554,False,False,2026-02-23T12:19:16.960944,True,50K-100K,256.0,,28
143,Apple iPhone 7 Plus (Used),Apple,iPhone 7 Plus,22000.0,"Rs 22,000",Used,,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-7-plus-used-for-sale-gampaha-8968,False,False,2026-02-23T12:19:16.960944,True,10K-25K,,,26
144,Samsung Galaxy S24 8GB 256GB (Brand New),Samsung,Galaxy S24 8GB 256GB,151999.0,"Rs 151,999",Brand New,8GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-s24-8gb-256gb-brand-new-for-sale-colombo-332,True,False,2026-02-23T12:19:16.960944,True,100K-200K,8.0,,40
145,Xiaomi 12C 4G (Used),Xiaomi,12C 4G,20000.0,"Rs 20,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/xiaomi-12c-redmi-4g-used-for-sale-colombo,False,False,2026-02-23T12:19:16.960944,True,10K-25K,,,20
146,Samsung Galaxy A17 6GB | 128GB (Brand New),Samsung,Galaxy A17 6GB | 128GB,55400.0,"Rs 55,400",Brand New,6GB,6GB,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a17-6gb-128gb-brand-new-for-sale-colombo-82,True,False,2026-02-23T12:19:16.960944,True,50K-100K,6.0,6.0,42
147,Apple iPhone 14 14/128GB.. (Used),Apple,iPhone 14 14/128GB..,119999.0,"Rs 119,999",Used,128GB,,Kalutara,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-14-128gb-used-for-sale-kalutara-11,True,False,2026-02-23T12:19:16.960944,True,100K-200K,128.0,,33
148,Xiaomi Redmi Note 11 128GB (Used),Xiaomi,Redmi Note 11 128GB,21500.0,"Rs 21,500",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/xiaomi-redmi-note-11-128-used-for-sale-colombo,False,False,2026-02-23T12:19:16.960944,True,10K-25K,128.0,,33
149,Apple iPhone 17 Pro Max 256GB. {ESIM} (Brand New),Apple,iPhone 17 Pro Max 256GB. {ESIM},404900.0,"Rs 404,900",Brand New,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-pro-max-256gb-esim-brand-new-for-sale-colombo-85,True,False,2026-02-23T12:19:16.960944,True,200K-500K,256.0,,49
150,Samsung Galaxy A06 6GB 128GB (Brand New),Samsung,Galaxy A06 6GB 128GB,32499.0,"Rs 32,499",Brand New,6GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a06-6gb-128gb-brand-new-for-sale-colombo-65,True,False,2026-02-23T12:19:16.960944,True,25K-50K,6.0,,40
151,Samsung Galaxy A17 8GB | 256GB (Brand New),Samsung,Galaxy A17 8GB | 256GB,58900.0,"Rs 58,900",Brand New,8GB,8GB,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a17-8gb-256gb-brand-new-for-sale-colombo-103,True,False,2026-02-23T12:19:16.965340,True,50K-100K,8.0,8.0,42
152,Apple iPhone 13 13/128GB.. (Used),Apple,iPhone 13 13/128GB..,106999.0,"Rs 106,999",Used,128GB,,Kalutara,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-13-128gb-used-for-sale-kalutara-4,True,False,2026-02-23T12:19:16.965340,True,100K-200K,128.0,,33
153,Apple iPhone 16 5G 256GB full (Used),Apple,iPhone 16 5G 256GB full,197000.0,"Rs 197,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-16-5g-256gb-full-used-for-sale-colombo-4,True,False,2026-02-23T12:19:16.965340,True,100K-200K,256.0,,36
154,Apple iPhone 15 128GB (Used),Apple,iPhone 15 128GB,150000.0,"Rs 150,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-15-128gb-used-for-sale-colombo-3543,True,False,2026-02-23T12:19:16.965340,True,100K-200K,128.0,,28
155,Apple iPhone 14 128GB (Used),Apple,iPhone 14 128GB,129000.0,"Rs 129,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-colombo-5718,True,False,2026-02-23T12:19:16.965340,True,100K-200K,128.0,,28
156,Apple iPhone 12 128GB (Used),Apple,iPhone 12 128GB,71900.0,"Rs 71,900",Used,128GB,,Anuradhapura,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-128gb-used-for-sale-anuradhapura-253,True,False,2026-02-23T12:19:16.965340,True,50K-100K,128.0,,28
157,Samsung Galaxy S24 Ultra 12GB|512GB Dual sim (Used),Samsung,Galaxy S24 Ultra 12GB|512GB Dual sim,215000.0,"Rs 215,000",Used,12GB,12GB,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-12gb512gb-dual-sim-used-for-sale-colombo-1,True,False,2026-02-23T12:19:16.965340,True,200K-500K,12.0,12.0,51
158,Samsung Galaxy F17 5G 6/128 (Brand New),Samsung,Galaxy F17 5G 6/128,51000.0,"Rs 51,000",Brand New,,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-f17-5g-6-128-brand-new-for-sale-colombo-3,True,False,2026-02-23T12:19:16.965340,True,50K-100K,,,39
159,Vivo Y17 8GB. 255GB (Used),Vivo,Y17 8GB. 255GB,13998.0,"Rs 13,998",Used,8GB,,Kalutara,,,,,,,https://ikman.lk/en/ad/vivo-y17-8gb-255gb-used-for-sale-kalutara-2,True,False,2026-02-23T12:19:16.965340,True,10K-25K,8.0,,26
160,Apple iPhone 13 Pro 5G- cinematic (Used),Apple,iPhone 13 Pro 5G- cinematic,118000.0,"Rs 118,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-pro-5g-cinematic-used-for-sale-colombo-7,True,False,2026-02-23T12:19:16.965340,True,100K-200K,,,40
161,Apple iPhone 17 Pro (Brand New),Apple,iPhone 17 Pro,369990.0,"Rs 369,990",Brand New,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-pro-brand-new-for-sale-colombo-89,True,False,2026-02-23T12:19:16.965340,True,200K-500K,,,31
162,Samsung Galaxy S25 Ultra 12/256 (Brand New),Samsung,Galaxy S25 Ultra 12/256,284900.0,"Rs 284,900",Brand New,,,Kandy,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-s25-ultra-12-256-brand-new-for-sale-kandy-30,True,False,2026-02-23T12:19:16.965340,True,200K-500K,,,43
163,Apple iPhone 8 Plus 256GB Full Set Box (Used),Apple,iPhone 8 Plus 256GB Full Set Box,29500.0,"Rs 29,500",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-8-plus-256gb-full-set-box-used-for-sale-colombo-208,True,False,2026-02-23T12:19:21.837667,True,25K-50K,256.0,,45
164,Apple iPhone 17 256GB. (Brand New),Apple,iPhone 17 256GB.,273900.0,"Rs 273,900",Brand New,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-256gb-brand-new-for-sale-colombo-924,True,False,2026-02-23T12:19:21.837667,True,200K-500K,256.0,,34
165,Apple iPhone X (Used),Apple,iPhone X,32000.0,"Rs 32,000",Used,,,Ratnapura,,,,,,,https://ikman.lk/en/ad/apple-iphone-x-used-for-sale-ratnapura-1153,False,False,2026-02-23T12:19:21.837667,True,25K-50K,,,21
166,Samsung Galaxy A17 5G 8GB 256GB (Brand New),Samsung,Galaxy A17 5G 8GB 256GB,57999.0,"Rs 57,999",Brand New,8GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a17-5g-8gb-256gb-brand-new-for-sale-colombo-135,True,False,2026-02-23T12:19:21.837667,True,50K-100K,8.0,,43
167,Apple iPhone 11 (Used),Apple,iPhone 11,65000.0,"Rs 65,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-used-for-sale-colombo-8226,True,False,2026-02-23T12:19:21.837667,True,50K-100K,,,22
168,Apple iPhone 17 Pro Max 256GB (Used),Apple,iPhone 17 Pro Max 256GB,385000.0,"Rs 385,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-pro-max-256gb-used-for-sale-colombo-112,True,False,2026-02-23T12:19:21.837667,True,200K-500K,256.0,,36
169,Apple iPhone 17 Pro Max 256GB (Brand New),Apple,iPhone 17 Pro Max 256GB,401990.0,"Rs 401,990",Brand New,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-pro-max-256gb-brand-new-for-sale-colombo-901,True,False,2026-02-23T12:19:21.837667,True,200K-500K,256.0,,41
170,Apple iPhone 16 Pro 128GB (Used),Apple,iPhone 16 Pro 128GB,255000.0,"Rs 255,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-16-pro-128gb-used-for-sale-colombo-672,True,False,2026-02-23T12:19:21.837667,True,200K-500K,128.0,,32
171,Apple iPhone 16 Pro 128GB (Used),Apple,iPhone 16 Pro 128GB,248000.0,"Rs 248,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-16-pro-128gb-used-for-sale-colombo-641,True,False,2026-02-23T12:19:21.837667,True,200K-500K,128.0,,32
172,Samsung Galaxy S24 Ultra 12GB|256GB (Used),Samsung,Galaxy S24 Ultra 12GB|256GB,189000.0,"Rs 189,000",Used,12GB,12GB,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-12gb256gb-used-for-sale-colombo-130,True,False,2026-02-23T12:19:21.837667,True,100K-200K,12.0,12.0,42
173,Apple iPhone 13 Pro 256GB (Used),Apple,iPhone 13 Pro 256GB,135000.0,"Rs 135,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-pro-256gb-used-for-sale-colombo-4748,True,False,2026-02-23T12:19:21.837667,True,100K-200K,256.0,,32
174,Apple iPhone 11 128GB (Used),Apple,iPhone 11 128GB,61900.0,"Rs 61,900",Used,128GB,,Anuradhapura,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-128gb-used-for-sale-anuradhapura-674,True,False,2026-02-23T12:19:21.837667,True,50K-100K,128.0,,28
175,Apple iPhone 13 5G- cinematic (Used),Apple,iPhone 13 5G- cinematic,102000.0,"Rs 102,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-5g-cinematic-used-for-sale-colombo-355,True,False,2026-02-23T12:19:21.837667,True,100K-200K,,,36
176,Google Pixel 7 Pro 128GB (Used),Google,Pixel 7 Pro 128GB,78360.0,"Rs 78,360",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-7-pro-128gb-used-for-sale-colombo-536,True,False,2026-02-23T12:19:21.839207,True,50K-100K,128.0,,31
177,Samsung Galaxy A07 6GB 128GB (Brand New),Samsung,Galaxy A07 6GB 128GB,35499.0,"Rs 35,499",Brand New,6GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a07-6gb-128gb-brand-new-for-sale-colombo-322,True,False,2026-02-23T12:19:21.839207,True,25K-50K,6.0,,40
178,"Apple iPhone 12 12/128GB,, (Used)",Apple,"iPhone 12 12/128GB,,",84999.0,"Rs 84,999",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-12-128gb-used-for-sale-colombo-39,True,False,2026-02-23T12:19:21.839207,True,50K-100K,128.0,,33
179,Samsung Galaxy M16 6GB | 128GB (Brand New),Samsung,Galaxy M16 6GB | 128GB,47500.0,"Rs 47,500",Brand New,6GB,6GB,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-m16-6gb-128gb-brand-new-for-sale-colombo-16,True,False,2026-02-23T12:19:21.839207,True,25K-50K,6.0,6.0,42
180,Moto EDGE 50 Fusion12/256 (Used),Other,Moto EDGE 50 Fusion12/256,55500.0,"Rs 55,500",Used,,,Galle,,,,,,,https://ikman.lk/en/ad/moto-edge-50-fusion12-256-used-for-sale-galle,True,False,2026-02-23T12:19:21.839207,True,50K-100K,,,32
181,Apple iPhone 16 128GB. (Brand New),Apple,iPhone 16 128GB.,218900.0,"Rs 218,900",Brand New,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-16-128gb-brand-new-for-sale-colombo-983,True,False,2026-02-23T12:19:21.839207,True,200K-500K,128.0,,34
